Korea,-0.79679293,-1.014625723,-0.921986394,-1.032126539,-0.995441473,-1.212138177,-0.607195254,-1.064900156,-0.645599188,-0.878429348,-1.421520738,-1.181504578,-1.306769581,-1.409395764,-0.983607448,-0.136082763,-1.160055325,-1.25724972,-0.972869599,-0.787141434,-0.151447837,-1.195231828,0
Korea,-0.833580045,-1.011733465,-0.837857365,-0.913569336,-0.970801745,-0.910933559,-0.517753865,-0.963727463,-0.711386373,-0.840576159,-1.130179285,-1.093087958,-1.234551422,-1.40236431,-1.030286827,-0.136082763,-0.934504679,-1.198547977,-1.083229764,-0.851949644,-0.151447837,-1.124145347,0
Korea,-0.97304796,-1.194639044,-1.160966932,-1.205842572,-1.088204017,-0.627102146,-1.320089157,-0.907913231,-1.395703908,-0.505097957,2.174352125,0.083927447,1.20388197,-0.079486662,-0.352330022,-0.136082763,-0.494809007,0.842070783,-0.125352752,-0.221109425,-0.151447837,0.232242219,0
Korea,-0.588597591,-0.152833652,-0.22413158,-0.343643194,-0.135122219,-0.144367979,-0.258599147,-0.444238846,-0.214247211,-0.534852923,-0.821739921,-0.305294523,-0.777658345,-0.793579952,-0.431340196,-0.136082763,-0.762975888,-0.609334034,-0.892778082,-0.400822926,-0.151447837,-0.769591487,0
Korea,-0.427591811,-0.331172766,-0.164935231,-0.201524356,-0.197682224,-0.469283892,-0.256698774,-0.449706423,-0.124317297,-0.573157915,-0.294487803,-0.74612132,-1.078147894,-0.09623148,-0.816683211,-0.136082763,-0.997469054,-0.908807276,-0.847457489,-0.506741513,-0.151447837,-0.825070828,0
Korea,0.805001711,0.797708454,1.172698605,1.055506117,0.972419897,0.368325189,1.251530527,0.802634367,1.165324893,0.266931579,0.155033914,-0.349189496,-0.41956993,-0.330596004,0.088579752,-0.136082763,-0.623428714,-0.384045988,-0.263956965,-0.209853533,-0.151447837,0.081594678,0
Korea,1.264140952,0.321273326,0.86481849,0.201948538,0.591675233,0.412186103,0.871532834,0.852991147,0.73504561,-0.547336066,0.929201848,0.01788678,-0.060015112,-0.431862637,0.406343223,-0.136082763,0.681157462,-0.168014907,-0.937924414,0.191109213,-0.151447837,-0.719863405,0
Korea,0.439680805,0.636741013,0.52394238,0.298584418,0.764400236,0.330660833,0.537394092,0.385523223,0.64874469,-0.634929985,0.723621894,-0.398320523,-0.603673654,-0.050552016,0.368170059,-0.136082763,-0.966730787,-0.515342844,-0.75014157,0.275805834,-0.151447837,-0.459012175,0
Korea,2.691839374,1.744085366,2.048018006,1.340671016,1.944408087,1.88084642,2.234169611,2.310863916,2.122948706,1.221660459,2.074165891,0.786352233,0.868498315,2.054947374,1.227548992,-0.136082763,0.259262882,0.277724279,2.155527129,0.721425098,-0.151447837,0.233443601,0
Korea,1.082598692,2.194165007,1.654634638,1.462329571,1.47754946,1.370976404,1.914394444,1.1944431,1.579615406,0.389197477,0.41106283,0.036224569,-0.232496805,0.720107555,0.475707278,-0.136082763,-0.07652455,-0.392798693,0.19458664,-0.051484633,-0.151447837,0.231972336,0
Korea,1.089141515,1.185737604,1.37176623,1.277362762,1.290122869,1.006061954,1.560558859,1.257648507,1.182297995,0.415213637,0.150549691,0.207752591,-0.058999609,-1.151586274,0.696759035,-0.136082763,-1.040772342,-0.275865866,-0.897280359,0.669883832,-0.151447837,1.213248185,0
Korea,-0.45640299,-0.513106492,-0.263588481,-0.435530828,-0.642597104,-0.766391127,-0.210509683,-0.716988961,-0.064000173,-0.744037175,-0.810676907,-1.245508345,-1.163494848,-1.228847127,-0.828447629,-0.136082763,-1.377702928,-1.238164333,-1.131660656,-0.856291632,-0.151447837,-1.415762761,0
Korea,0.86649381,1.168286713,1.326432441,1.592945618,1.067004056,1.102602438,0.903979942,1.266400376,1.020458937,-0.278081161,1.401433988,0.581367188,0.021094833,0.033649599,1.039441768,-0.136082763,0.282863691,0.355405695,-0.09191255,0.512230164,-0.151447837,0.425678299,0
Korea,0.917911697,1.127536727,1.051605174,1.068491535,0.862004487,0.968532076,1.040166831,0.835056119,1.003282851,-0.295153572,1.514511642,0.180185286,-0.077800641,1.232729978,1.266923076,-0.136082763,1.169294232,-0.10926536,0.707991905,1.092870392,-0.151447837,-0.612310726,0
Korea,1.285794915,1.145296985,1.257314174,1.439821975,1.427782129,0.885347217,1.702229538,1.674094997,1.532381014,1.136770116,0.181968186,-0.016943568,-0.684419295,0.589989564,0.948571706,-0.136082763,0.371500091,-0.442319957,-0.60261835,0.363834199,-0.151447837,-0.047363088,0
Korea,0.713348932,1.281292938,1.122450672,1.191166892,1.124906154,1.3410831,0.690684662,0.599300354,0.70960712,1.066204185,0.794796648,0.726147936,0.71744534,0.742567858,0.585888242,-0.136082763,1.168277966,0.530214219,0.164860843,0.519059167,-0.151447837,1.51638178,0
Korea,2.928537542,1.843155316,1.987114979,2.583732403,2.228781668,2.963669311,1.114646624,3.079643347,1.586521185,5.778495902,2.585014429,3.464009049,2.623779873,3.704886654,5.424294282,-0.136082763,4.186058781,2.45566752,4.326687916,6.171540875,-0.151447837,3.984685466,0
Korea,1.584856445,2.373808641,1.722360712,2.073779929,1.751747518,1.786767982,1.674135846,1.451190897,1.620424136,0.966583038,0.527311264,0.046224354,-0.257614345,0.604509637,1.08726823,-0.136082763,0.754094936,-0.279375471,0.777617187,0.439944611,-0.151447837,0.838783278,0
Korea,1.309869528,1.275778955,1.551063218,0.664896573,1.289975635,0.281816305,1.803093646,1.333074336,1.8740626,0.423320252,-0.451377768,-0.023197862,-0.171506705,-0.638545554,0.085788852,-0.136082763,0.091241311,-0.454021462,-0.745925504,0.0594886,-0.151447837,-0.01948933,0
Korea,2.001985248,2.039090297,2.571468402,2.537639427,2.468756589,2.216259536,2.06492979,2.092101121,2.230863244,-0.271861719,0.143600591,0.776335579,0.429932479,0.71271333,1.470658764,-0.136082763,1.088668033,1.058628523,1.136648126,0.799406775,-0.151447837,1.42819184,0
Korea,1.318127364,1.081967345,1.051074102,1.045713683,1.143518892,0.632383962,2.004643219,1.130960795,1.811899466,-0.669897627,-0.016957759,-0.034004815,-0.538996238,0.406536913,0.314089196,-0.136082763,0.204514515,-0.622802906,0.524612061,-0.158353431,-0.151447837,-0.373929884,0
Korea,-0.074591266,0.377459305,0.564815694,0.550480404,0.479018085,0.373490899,0.317617779,-0.112675204,0.601464264,-0.033199572,-1.322757883,-0.820431462,-0.686833128,-0.272695247,-0.241006282,-0.136082763,-1.377702928,-0.712017832,-0.777229158,-0.404605763,-0.151447837,-0.019638506,0
Korea,-0.266333598,-0.083483133,-0.021780106,-0.269576862,-0.256654945,-0.632452156,-0.060117055,-0.409927918,-0.02976355,-0.526215367,0.115480169,-1.0230416,-0.872529609,-0.085070735,-0.57924712,-0.136082763,-1.377702928,-0.651133512,-0.449594812,-0.411704908,-0.151447837,-0.548037957,0
China,3.304451461,4.71482176,-0.968843357,-1.33540198,-1.246256727,-1.010756171,-0.770332354,-1.348844948,-1.381497653,-1.14463999,4.000962174,1.17416236,2.812213592,-0.984525532,0.30518578,1.481762993,3.85751969,2.493295258,3.730218417,1.400453092,-1.148706375,2.703762725,-0.55409278
China,2.447883443,3.040785606,-0.946120467,-1.321892879,-1.250271054,-1.097973776,-0.785082494,-1.400111128,-1.381881525,-1.205954508,2.7211891,1.218368795,2.153453035,-1.002916166,-0.114627185,3.332144211,2.594415926,2.391829145,1.73819431,1.015118052,-1.148706375,2.931533634,-0.55409278
China,2.762387578,2.893129133,-0.932936568,-1.345609236,-1.206038337,-1.102783451,-0.770489236,-1.411069221,-1.383006212,-1.050203877,2.933131268,1.16849546,2.768741179,-0.983155185,0.089987173,-0.377915822,2.62715675,2.295389583,2.284853277,1.587161913,-1.148706375,2.481458551,-0.55409278
China,2.597816377,1.627587804,-0.919229164,-1.276962603,-1.238032023,-1.109245427,-0.762101865,-1.403815972,-1.380619382,-1.300863868,3.065349947,1.021683151,2.28555294,-1.087376056,-0.13116057,-0.377915822,2.650693945,1.865421951,1.957578653,0.489409169,-1.148706375,2.607691089,-0.55409278
China,-0.939949009,-0.285495914,-1.338010071,-1.309978319,-1.285434255,-1.68391676,1.988768433,-1.870765581,-1.299698308,-1.089421813,-0.317197575,0.943988731,0.772823075,-1.052681844,0.301339186,-0.377915822,0.272044862,1.047324777,0.423561647,0.80571495,-0.229567217,-0.140709343,1.9888451
China,-0.802203446,-0.285495914,-1.340891543,-1.274588361,-1.34747416,-1.690895281,2.517747375,-1.896522439,-1.273599557,-0.839987364,-0.317197575,1.417861839,1.133725431,-1.038910891,0.742384037,-0.377915822,0.207965614,0.925756952,1.324905873,1.833283326,0.184258808,0.311531981,2.791878115
China,-0.654553788,-0.285495914,-1.265804962,-1.269480956,-1.29853771,-1.666213434,2.430488208,-1.815312834,-1.249789217,-0.758734849,-0.317197575,1.667171981,1.366707859,-1.006432534,1.269819846,-0.377915822,1.107742188,2.091872064,1.906430911,1.973038387,0.246545384,0.560477416,3.139859088
China,-0.877761149,-0.285495914,-1.390832953,-1.306809653,-1.313560572,-1.699296884,1.817143376,-1.896522439,-1.282319012,-1.096980453,-0.317197575,0.966264844,0.761386785,-1.06514849,0.798955933,-0.377915822,0.560378597,1.457589436,1.161424419,1.112611299,-0.208585904,-0.050779594,2.443897142
China,-0.728033527,-0.285495914,-1.226073055,-1.286308215,-1.284304034,-1.681833114,2.371917048,-1.822962563,-1.275882398,-0.89078348,-0.317197575,1.477763024,1.303588349,-1.008817593,1.101045489,-0.377915822,0.740025531,1.863956956,1.161424419,1.407769026,0.000329757,0.300745051,2.577735978
China,0.108085236,-0.285495914,0.974868598,0.79312898,0.785762292,0.933809523,-0.310284557,1.130603229,0.831704469,1.146071437,0.601665657,-0.362143276,-0.506938862,0.624190623,-0.281148818,3.931719537,-0.244330254,-0.500507762,-0.320621828,0.083908975,0.246893498,-0.201470772,-0.099040738
China,-0.034779137,-0.285495914,0.97427848,-1.411503603,0.517521476,0.790858222,-0.362464652,0.989629956,0.672669665,0.862858133,-0.317197575,-0.475366944,-0.475538265,0.296266625,-0.408636395,-0.377915822,-0.50571503,-0.461223634,-0.393078939,-0.422631519,0.081751827,-0.270096278,-0.072272971
China,-0.102699173,-0.285495914,0.297633695,0.323417675,0.588979947,0.507039621,-0.371507535,0.452948496,0.452813792,0.577956362,-0.317197575,-0.524284552,-0.519892874,0.2456096,-0.264005763,-0.377915822,-0.350021392,-0.551387354,-0.470512779,-0.53870575,-0.071679247,-0.459952003,-0.339950643
China,-0.007001468,-0.285495914,0.285788316,0.652257819,0.710331983,0.647392871,-0.325944312,0.661178728,0.71755845,0.741906708,-0.317197575,-0.387300754,-0.463040533,0.310856115,-0.176792883,-0.377915822,-0.388215522,-0.29609876,-0.32383449,-0.175853379,0.037215223,-0.387373429,-0.339950643
China,-0.203213003,-0.285495914,0.511003166,0.413759217,0.445187725,0.713570821,-0.387974712,0.376235522,0.287143509,0.593961397,-0.317197575,-0.482014785,-0.539708685,0.220984157,-0.677305425,-0.377915822,-0.305355283,-0.588132337,-0.418748042,-0.444226878,-0.140538268,-0.410231626,-0.125808506
China,-0.102784268,-0.285495914,0.622745355,0.393523536,0.230448027,0.651730918,-0.398693449,0.338290385,0.371850275,0.720199128,-0.317197575,-0.444914654,-0.508597537,0.293179215,-0.343376588,-0.377915822,-0.448499681,-0.584388232,-0.429736976,-0.435387338,-0.081604136,-0.3069963,-0.55409278
China,-0.172382781,-0.285495914,0.691614815,0.526395111,0.433267034,-1.699296884,-0.41782693,0.555700759,0.434915516,0.58543242,-0.317197575,-0.485634712,-0.53116565,0.315741497,-0.218891064,-0.377915822,-0.427131337,-0.525719708,-0.505856886,-0.416232084,0.009590014,-0.431584568,-0.55409278
China,-0.133662178,-0.285495914,0.402396996,0.416858638,0.620359404,0.525499049,-0.285579402,0.792732284,0.506225423,-1.915116775,-0.317197575,-0.406078671,-0.530854225,0.363805905,-0.30053802,-0.377915822,-0.364875987,-0.37178148,-0.398017575,-0.177657918,-0.016389745,-0.38027836,-0.55409278
China,-0.031183177,-0.285495914,0.240878154,0.610007446,0.38696055,0.695948416,-0.302419817,0.574496399,0.70650317,0.6703236,-0.317197575,-0.41825681,-0.496012619,0.312926044,-0.203409475,-0.377915822,-0.474435163,-0.512553461,-0.424057947,-0.447792173,0.051292602,-0.271393454,-0.55409278
China,-0.182615832,-0.285495914,0.382873817,0.522159914,0.34453753,0.634036504,-0.364940133,0.654333667,0.721546734,0.517348119,-0.317197575,-0.37598537,-0.459856919,0.2215212,-0.134390658,-0.377915822,-0.386573495,-0.490309034,-0.587868286,-0.643138408,-0.037544345,-0.444119809,-0.55409278
China,-0.152706801,-0.285495914,0.191511827,0.49326198,0.205399089,0.539943403,-0.405660726,0.380087903,0.413898894,0.568333242,-0.317197575,-0.44649056,-0.532509975,0.156954886,-0.386891893,-0.377915822,-0.437154781,-0.507029307,-0.610275904,-0.711161416,-0.094921762,-0.511112112,-0.55409278
China,-0.020036073,-0.285495914,0.414084301,0.636928707,0.547808946,0.740784769,-0.380293982,0.91161935,0.491447288,0.979737804,-0.317197575,-0.415390416,-0.467993283,0.395650311,-0.540490021,-0.377915822,-0.406561224,-0.554047105,-0.58789082,-0.311431659,0.066910182,-0.470680493,-0.55409278
China,0.094987239,-0.285495914,0.955782264,0.898670122,0.913667227,0.971391437,-0.227160152,0.887244431,0.610347172,1.078513396,-0.317197575,-0.204135345,-0.417118141,0.451427245,-0.233279825,-0.377915822,-0.477544543,-0.425576001,-0.263812226,-0.002164527,0.280930747,-0.280631299,-0.55409278
China,0.010069703,-0.285495914,0.633380637,0.680896018,0.307645789,0.741028604,-0.291313849,0.748075338,0.680248781,1.026615677,-0.317197575,-0.316891589,-0.493952278,0.539284855,-0.152743844,-0.377915822,-0.278703512,-0.209907723,-0.381420969,-0.373269032,0.182554237,-0.264916426,-0.55409278
China,-0.049508494,-0.285495914,0.55039282,0.607551042,0.409781361,0.652553326,-0.395490644,0.666803439,0.459892618,0.844278741,-0.317197575,-0.331447425,-0.498107353,0.35521034,-0.117025881,-0.377915822,-0.382475821,-0.532063686,-0.341034141,-0.456800273,0.078340373,-0.490483021,-0.55409278
China,-0.225723374,-0.285495914,0.132087808,0.22089921,0.325623926,0.384152279,-0.380374878,0.443128085,0.171444555,0.466839241,-0.317197575,-0.395860936,-0.472925358,0.200672698,-0.363225803,-0.377915822,-0.398638481,-0.571109032,-0.373577632,-0.30078977,-0.048820736,-0.457475857,-0.313182876
China,-0.065779834,-0.285495914,0.318308294,0.659266523,0.573394657,0.577984468,-0.279652414,1.013725724,0.498578868,0.763838392,-0.317197575,-0.352312599,-0.481305139,0.414355562,-0.029120746,-0.377915822,-0.561516588,-0.609009541,-0.379529748,-0.243847929,-0.066292284,-0.274385372,-0.55409278
China,-0.206743571,-0.285495914,0.099603538,0.473686395,0.1303433,0.596004708,-0.408269765,0.546459727,0.349419646,0.471585236,-0.317197575,-0.499705593,-0.507236958,0.2456096,-0.430728339,-0.377915822,-0.429824614,-0.699304069,-0.545493664,-0.575126346,-0.187075042,-0.378191367,-0.55409278
China,-0.061692724,-0.285495914,0.522538451,0.720150864,0.805589718,0.821526495,-0.406076436,0.634160771,0.618244839,0.804399217,-0.317197575,-0.393325954,-0.516259223,0.344402303,-0.109950252,-0.377915822,-0.420553034,-0.481480809,-0.514561333,-0.548809853,0.271247843,-0.266699269,-0.55409278
China,0.065406879,-0.285495914,0.412192623,0.610193504,0.810493816,0.773811538,-0.347021253,0.838546115,0.696260564,0.956760128,-0.317197575,-0.342441049,-0.50076031,0.409318614,0.007686361,-0.377915822,-0.391934867,-0.307719487,-0.475896723,-0.229203656,0.213994611,-0.413566211,-0.262324118
China,-0.91037179,-0.285495914,-1.209325059,-1.080631553,-1.164123476,-1.384092764,-0.027750872,-1.457816055,-1.123151586,-1.000213666,-0.317197575,-0.253143462,-0.303372629,-0.943686752,-0.367133154,-0.377915822,-0.315755857,-0.640258668,-0.499512577,-0.73449491,-0.538239404,-0.55919353,0.1954047
China,-0.88287539,-0.285495914,-0.764505868,-0.683622918,-0.76751699,-0.519572556,-0.616941536,-0.152175847,-0.775487362,-1.295876522,-0.317197575,-0.863009874,-0.624482644,-0.644118173,-0.880744632,-0.377915822,-0.57423151,-0.675273641,-0.625191604,-1.036528564,-0.670998085,-0.639590581,-0.313182876
China,-0.138461455,-0.285495914,0.651799172,0.530867875,0.588783653,0.577984468,-0.39605452,0.476089482,0.445738281,0.777133409,-0.317197575,-0.445703444,-0.519593477,0.276171542,-0.206327889,-0.377915822,-0.46376718,-0.593249494,-0.596417679,-0.415009843,0.219421098,-0.389280234,-0.55409278
China,0.064201562,-0.285495914,0.556547089,0.660447348,0.901012296,0.931839952,-0.301456986,0.813005646,0.839230508,1.0607495,-0.317197575,-0.338184397,-0.475037191,0.382453524,-0.039068236,-0.377915822,-0.541706532,-0.330018083,-0.398752066,-0.510643095,0.147022805,-0.391789141,-0.55409278
China,-0.472263783,-0.285495914,-0.609575007,-0.157089493,-0.490038545,0.112157166,-0.317251527,0.92683895,-0.401474932,-0.797016613,-0.317197575,-0.589278748,-0.475670767,-0.349766717,-0.519696055,-0.377915822,-0.47817869,-0.513977282,-0.297853671,-0.181164108,-0.145018395,-0.504690867,-0.17934404
China,-0.89173522,-0.285495914,-0.909605811,-0.572324895,-0.636827174,-0.361227585,-0.578072398,-0.031918317,-0.670457789,-1.276173683,-0.317197575,-0.93295979,-0.627663267,-0.680652709,-0.759026288,-0.377915822,-0.654446838,-0.789683616,-0.616357857,-1.073343925,-0.77140317,-0.626331489,-0.339950643
China,-0.788092023,-0.285495914,-0.812658547,-0.508124038,-0.645258101,-0.173561135,-0.520558099,0.338600449,-0.458540507,-1.13051689,-0.317197575,-0.842665899,-0.628861047,-0.535167792,-0.612382277,-0.377915822,-0.577077078,-0.7593952,-0.614176917,-0.703352937,-0.59597,-0.616675272,-0.55409278
China,-0.919133961,-0.285495914,-1.124611575,-1.029858456,-1.040092878,-1.363762155,0.125800019,-1.557137473,-1.064348988,-1.03952171,-0.317197575,-0.231429913,-0.27567629,-0.827058507,-0.484516221,2.607996351,-0.279204355,-0.127617103,-0.490488367,-0.261667109,-0.260505457,-0.425418331,0.489850139
